param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,amenity_rel_pharmacy,shop_rel_bakery,amenity_rel_post_box,amenity_rel_events_venue,shop_rel_supermarket,shop_rel_kiosk,shop_rel_hairdresser,amenity_rel_school,shop_rel_tobacco,shop_rel_butcher,shop_rel_convenience,amenity_rel_cafe,shop_rel_car,shop_rel_wholesale,shop_rel_stationery,shop_rel_yes,shop_rel_car_repair,shop_rel_greengrocer,amenity_rel_bar,amenity_rel_charging_station,amenity_rel_community_centre,amenity_rel_theatre,shop_rel_seafood,shop_rel_fishing,shop_rel_copyshop,amenity_rel_bank,amenity_rel_university,shop_rel_optician,shop_rel_dry_cleaning,shop_rel_jewelry,shop_rel_newsagent,shop_rel_florist,shop_rel_shoes,shop_rel_pyrotechnics,shop_rel_erotic,shop_rel_travel_agency,shop_rel_fireplace,shop_rel_hardware,shop_rel_variety_store,shop_rel_furniture,shop_rel_interior_decoration,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_veterinary,amenity_rel_exhibition_centre,amenity_rel_library,amenity_rel_clinic,amenity_rel_taxi,shop_rel_medical_supply,shop_rel_vacant,shop_rel_motorcycle,amenity_rel_pub,amenity_rel_doctors,amenity_rel_research_institute,shop_rel_computer,shop_rel_sports,shop_rel_books,amenity_rel_language_school,shop_rel_clothes,shop_rel_mall,amenity_rel_atm,shop_rel_lottery,shop_rel_beauty,shop_rel_funeral_directors,amenity_rel_hospital,amenity_rel_arts_centre,shop_rel_gift,amenity_rel_cinema,shop_rel_frozen_food,shop_rel_video_games,amenity_rel_biergarten,shop_rel_car_repair;car,shop_rel_games,shop_rel_laundry,amenity_rel_college,shop_rel_deli,shop_rel_pastry,shop_rel_perfumery,shop_rel_bicycle,shop_rel_ticket,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_electronics,shop_rel_paint,shop_rel_fabric,shop_rel_tailor,shop_rel_kitchen,shop_rel_neon_signs,shop_rel_mobile_phone,shop_rel_bed,shop_rel_sewing,shop_rel_department_store,shop_rel_toys,shop_rel_tattoo,shop_rel_music,shop_rel_appliance,shop_rel_herbalist,shop_rel_locksmith,amenity_rel_post_office,shop_rel_second_hand,shop_rel_photo,shop_rel_coffee,shop_rel_cosmetics,shop_rel_mobile_phone_accessories,shop_rel_houseware,shop_rel_frame,shop_rel_massage,shop_rel_dairy,amenity_rel_payment_centre,shop_rel_bathroom_furnishing,shop_rel_pet,shop_rel_nutrition_supplements,shop_rel_musical_instrument,shop_rel_pasta,shop_rel_health_food,shop_rel_hearing_aids,shop_rel_grocery,shop_rel_pet_grooming,shop_rel_lighting,shop_rel_electrical,shop_rel_watches,shop_rel_alcohol,shop_rel_storage_rental,shop_rel_general,shop_rel_rental,shop_rel_Roller_Skate_and_Longboard,amenity_rel_bicycle_rental,shop_rel_wine,shop_rel_trade,shop_rel_window_blind,shop_rel_estate_agent,shop_rel_bag,shop_rel_bookmaker,shop_rel_tarot,amenity_rel_bureau_de_change,shop_rel_doityourself,shop_rel_video,shop_rel_hunting,shop_rel_baby_goods,shop_rel_doors,shop_rel_chemist,shop_rel_repair,shop_rel_motorcycle_repair,shop_rel_pawnbroker,shop_rel_car_detail,shop_rel_telecommunication,shop_rel_tea,shop_rel_outdoor,shop_rel_shoe_repair,shop_rel_art,shop_rel_cheese,shop_rel_fashion_accessories,shop_rel_cannabis,shop_rel_wool,shop_rel_pottery,shop_rel_chocolate,shop_rel_fan,amenity_rel_money_transfer,shop_rel_honey,shop_rel_radiotechnics,shop_rel_party,shop_rel_wigs,shop_rel_craft,shop_rel_collector
Valencia_hdbscan_5_5,211,26,-0.3772864307692308,39.4763071,-0.37732685,39.4764704,1.2361695600032467e-06,21032713.343897346,0.0004204980388242469,0.0009052811931346379,0.00023838824953170904,0.00039027349680446146,Yes,0.346,,0.077,,,,,,,0.038,,,0.038,,,,,,,0.269,,,,,,,,,,,0.038,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,0.038,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,212,6,-0.37793839999999995,39.46745978333333,-0.3778701,39.46746065,1.37879239998687e-07,43516340.82155614,0.0001855790816369179,0.0002842661140745871,0.00014325917073610737,0.0001264918892865186,Yes,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,213,16,-0.37740910625,39.46912473125,-0.37740625,39.4691134,4.1888627999687336e-07,38196524.36484534,0.0002948017635216246,0.0004317409058283178,0.0002583151381277078,0.0001622180003821551,Yes,0.125,0.062,,,,,0.062,,,,,0.062,0.188,,,,,,,,,,,,,0.062,0.062,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,0.062,0.125,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,214,9,-0.3752765896102964,39.466942866817455,-0.3752635,39.4669129,2.2897452190204804e-07,39305683.11809848,0.00017198400644830874,0.0003516563734733609,0.0001426101922565699,0.00012940350607116628,Yes,,,0.111,,,,,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,0.222,,,0.111,,,,,,,,,,,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,215,6,-0.37610437697443005,39.46973116229657,-0.3760919102668956,39.46972966038325,1.3223829796183393e-07,45372634.80003119,0.00017468671344391014,0.000352944173634356,7.699342881477148e-05,0.00018795619336900153,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,216,10,-0.37983458,39.47011764,-0.3798233,39.470093250000005,1.9307970000007097e-07,51792083.78714243,0.00014303838889673524,0.0003616825624768342,0.0001310139061321431,0.00011281705722080734,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.1,,,,,,,,,,,,,,,0.1,,,,,
Valencia_hdbscan_5_5,217,5,-0.37944338,39.47012366,-0.3794742,39.4701604,7.331098999896435e-08,68202598.27442835,0.00014617766505133135,0.00016810930967256564,8.549185692215384e-05,0.00012014663707224658,Yes,0.2,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,218,6,-0.37566283237770964,39.470037861569566,-0.37569015,39.470032,6.406604835416101e-08,93653349.22534375,0.00011869766644678809,0.0001735244570329598,7.084176483032126e-05,0.00010605577745522766,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,0.167,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,219,5,-0.37480632,39.46914664,-0.3748239,39.469092,1.2695804000135203e-07,39383090.6648114,0.0002039925106072674,0.00034418599913493006,0.00021268106074589257,8.092521485987642e-05,Yes,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,0.2,,,,0.2,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,220,15,-0.37421143999999995,39.46752044666667,-0.3741722,39.4675787,7.084198799988172e-07,21173883.488454677,0.0003435008665281531,0.0006220190225771653,0.00025636684340998595,0.0002719159842467101,Yes,0.067,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,0.533,,,,,,,,,,,,,,,,,,,0.067,,,,,0.067,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,221,19,-0.37312928421052627,39.4682985,-0.3731358,39.4682947,8.858545400016636e-07,21448216.543501962,0.0003433175931121398,0.0006548353965458481,0.0002684199503589372,0.0002676420881857187,Yes,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,,,0.053,,,,,,,,,,,,,,,0.053,,,0.421,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,0.053,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,222,9,-0.37892796666666667,39.467690788888895,-0.3789437,39.4677586,2.377139600005293e-07,37860628.799334966,0.00020961418564239244,0.0003837696590898686,0.00013159848023438573,0.000183217584336222,Yes,0.222,,0.111,,,,,,,,,,0.111,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,223,7,-0.3751572428571429,39.46799672857143,-0.3751279,39.4680275,7.872783000017664e-08,88913920.27424476,0.00012963958654703262,0.0002054113150920302,8.335630676530152e-05,0.00010943958169099086,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,224,45,-0.37617524136026376,39.4682847344354,-0.376135,39.4682459,2.075949720006108e-06,21676825.58316856,0.00048040487072355254,0.0008714797679863408,0.00044847469163998305,0.00029501296152913473,Yes,0.422,0.022,0.022,0.022,,,,,,0.022,,,0.044,,,,,,,,,,,,,,0.022,,0.022,,,,,,,,,,,,0.022,0.022,0.022,,,,,,,,0.022,,0.022,,,,,,,0.044,,,,,,,,0.022,,,,,,,,,,,,,,0.044,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,225,6,-0.37843973333333336,39.47290376666667,-0.37842794999999996,39.472891000000004,4.9139319998299876e-08,122101811.75090718,0.00012108025324212517,0.0001954986587030745,0.00011496575818719657,5.993159063054416e-05,Yes,0.167,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,0.167,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,226,20,-0.37957214,39.472644295,-0.3795958,39.472713999999996,9.412626999992649e-07,21248053.279935155,0.0003391842346443802,0.0007487847505284194,0.0002675637538980252,0.00028231859038113443,Yes,0.05,0.1,,0.05,,0.05,0.15,,,,,,,,,,,,,,,,,,,,0.05,,,,0.05,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,0.2,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,
Valencia_hdbscan_5_5,227,31,-0.3745861129032259,39.47399591935484,-0.3748573,39.4739262,2.069374309992212e-06,14980373.463762902,0.000550068062279321,0.0011591140311965043,0.0005244395335495173,0.00030210871085330654,Yes,0.129,,0.032,,,,,,,,,0.032,0.194,,,,,,,0.065,,,,,,,,0.032,,,0.065,,,,,,,,,,,,0.065,,,,,,,,,,0.097,,,,,0.032,,0.129,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,228,14,-0.3760266044947727,39.470838228253925,-0.3760218701042548,39.47076319999999,3.1072229999975134e-07,45056309.12236168,0.00025982521771414417,0.00044463677513479906,0.00010510294912974469,0.0002623681632968381,Yes,0.214,,,,,,,,,0.071,,,,,,,,,,0.071,,0.071,,,,,,,,,,,,,,,,,,,,,0.143,,,,,0.071,0.071,,,,,,,,,0.071,,,,,,,,,,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,229,16,-0.37582026874999996,39.474787375,-0.37581535,39.4748462,3.716503599995113e-07,43051216.20229572,0.00027923174125071853,0.0005824983651044574,0.0001062089315850501,0.00028957266898850303,Yes,0.062,,,,,,,,,,,,0.062,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,0.062,,,,,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,
Valencia_hdbscan_5_5,230,16,-0.3759404875,39.473832593750004,-0.37594459999999996,39.47381995,2.3468499999958796e-07,68176491.8935087,0.0001516904285252138,0.00036593378355471735,0.0001183347100125314,0.000131531348300287,Yes,0.188,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,0.062,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,0.062,0.125,,,,,0.188,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,231,13,-0.3764833153846154,39.47155499230769,-0.3765168,39.4716004,2.565417599998145e-07,50674011.12399556,0.00022683275848228222,0.0005439627733245827,7.903394447134362e-05,0.0002491852522540858,Yes,,0.077,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,0.154,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,232,19,-0.3764442263157895,39.47268635263158,-0.3764493,39.4726127,7.185551700002077e-07,26441950.170638263,0.00030040327375503923,0.0006069469961154389,0.00021227683970678768,0.0002654278460156778,Yes,0.316,,0.053,,,,,0.053,,,,0.053,0.053,,,,,,,,,,,,,,,,,,0.053,,,,,,0.053,,,,,,0.053,,,,,,,,,,,,,,,,,0.211,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,233,103,-0.37802660000000005,39.47044104757282,-0.3781151,39.4704973,8.742263800003498e-06,11781845.338499028,0.0009665877209348243,0.002119107845397766,0.0007365364663162274,0.0008352839907558639,Yes,0.068,0.01,0.01,0.01,,,,0.029,,,,,0.068,,,0.01,,,,0.029,,,,,,,0.068,,0.019,,0.078,,,0.049,,,,,,,,0.01,0.049,0.029,,,,0.01,,,,,,,,,,,0.01,0.117,,,0.019,0.019,,,,0.049,,,,,,,,,,,,,,0.019,,,,0.01,,,,,0.01,,,,,,,0.01,,,,,,0.019,,,,,,,,,0.01,,,,0.01,,,,,,,,,0.01,,0.01,,,,,0.01,,,0.019,,,,,,,,,0.01,,,,,,,,0.01,,,,0.01,,,,,0.01,0.01,,
Valencia_hdbscan_5_5,234,20,-0.37705505500000003,39.473891464999994,-0.37707855,39.473881199999994,4.366704900037469e-07,45801125.69509423,0.00026184614202922864,0.0004228687707175314,0.0002088074243771032,0.0001829256851151662,Yes,0.2,,0.05,,,,,,,,0.05,0.05,0.15,,,,,,,0.05,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.05,,,,,0.05,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,0.05,
Valencia_hdbscan_5_5,235,27,-0.3779243697100345,39.474023719355785,-0.3779474,39.4740335,7.017873000003132e-07,38473195.51093038,0.0002815332459182897,0.0005035051765633527,0.00018634227366116262,0.00025375074263915933,Yes,0.222,0.037,0.037,0.037,,,,,,,,0.037,0.111,,,,,,,0.037,,,,,,,0.037,,0.037,,,,,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,0.037,,,,,,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,0.074,,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,0.074
Valencia_hdbscan_5_5,236,11,-0.3773339363636364,39.47273425454545,-0.3773503,39.4727232,1.870836399993778e-07,58797231.014088586,0.00015565290073659674,0.00032184425190034217,9.569678699582643e-05,0.00014538386407630257,Yes,0.273,0.091,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,237,5,-0.37734644,39.47323994,-0.377342,39.4732073,8.700516000031217e-08,57467855.92925822,0.00012284904734459655,0.00019875402687771125,8.895368682636123e-05,0.00010615717780751827,No,0.6,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
