Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,amenity_rel_pharmacy,shop_rel_bakery,amenity_rel_post_box,amenity_rel_events_venue,shop_rel_supermarket,shop_rel_kiosk,shop_rel_hairdresser,amenity_rel_school,shop_rel_tobacco,shop_rel_butcher,shop_rel_convenience,amenity_rel_cafe,shop_rel_car,shop_rel_wholesale,shop_rel_stationery,shop_rel_yes,shop_rel_car_repair,shop_rel_greengrocer,amenity_rel_bar,amenity_rel_charging_station,amenity_rel_community_centre,amenity_rel_theatre,shop_rel_seafood,shop_rel_fishing,shop_rel_copyshop,amenity_rel_bank,amenity_rel_university,shop_rel_optician,shop_rel_dry_cleaning,shop_rel_jewelry,shop_rel_newsagent,shop_rel_florist,shop_rel_shoes,shop_rel_pyrotechnics,shop_rel_erotic,shop_rel_travel_agency,shop_rel_fireplace,shop_rel_hardware,shop_rel_variety_store,shop_rel_furniture,shop_rel_interior_decoration,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_veterinary,amenity_rel_exhibition_centre,amenity_rel_library,amenity_rel_clinic,amenity_rel_taxi,shop_rel_medical_supply,shop_rel_vacant,shop_rel_motorcycle,amenity_rel_pub,amenity_rel_doctors,amenity_rel_research_institute,shop_rel_computer,shop_rel_sports,shop_rel_books,amenity_rel_language_school,shop_rel_clothes,shop_rel_mall,amenity_rel_atm,shop_rel_lottery,shop_rel_beauty,shop_rel_funeral_directors,amenity_rel_hospital,amenity_rel_arts_centre,shop_rel_gift,amenity_rel_cinema,shop_rel_frozen_food,shop_rel_video_games,amenity_rel_biergarten,shop_rel_car_repair;car,shop_rel_games,shop_rel_laundry,amenity_rel_college,shop_rel_deli,shop_rel_pastry,shop_rel_perfumery,shop_rel_bicycle,shop_rel_ticket,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_electronics,shop_rel_paint,shop_rel_fabric,shop_rel_tailor,shop_rel_kitchen,shop_rel_neon_signs,shop_rel_mobile_phone,shop_rel_bed,shop_rel_sewing,shop_rel_department_store,shop_rel_toys,shop_rel_tattoo,shop_rel_music,shop_rel_appliance,shop_rel_herbalist,shop_rel_locksmith,amenity_rel_post_office,shop_rel_second_hand,shop_rel_photo,shop_rel_coffee,shop_rel_cosmetics,shop_rel_mobile_phone_accessories,shop_rel_houseware,shop_rel_frame,shop_rel_massage,shop_rel_dairy,amenity_rel_payment_centre,shop_rel_bathroom_furnishing,shop_rel_pet,shop_rel_nutrition_supplements,shop_rel_musical_instrument,shop_rel_pasta,shop_rel_health_food,shop_rel_hearing_aids,shop_rel_grocery,shop_rel_pet_grooming,shop_rel_lighting,shop_rel_electrical,shop_rel_watches,shop_rel_alcohol,shop_rel_storage_rental,shop_rel_general,shop_rel_rental,shop_rel_Roller_Skate_and_Longboard,amenity_rel_bicycle_rental,shop_rel_wine,shop_rel_trade,shop_rel_window_blind,shop_rel_estate_agent,shop_rel_bag,shop_rel_bookmaker,shop_rel_tarot,amenity_rel_bureau_de_change,shop_rel_doityourself,shop_rel_video,shop_rel_hunting,shop_rel_baby_goods,shop_rel_doors,shop_rel_chemist,shop_rel_repair,shop_rel_motorcycle_repair,shop_rel_pawnbroker,shop_rel_car_detail,shop_rel_telecommunication,shop_rel_tea,shop_rel_outdoor,shop_rel_shoe_repair,shop_rel_art,shop_rel_cheese,shop_rel_fashion_accessories,shop_rel_cannabis,shop_rel_wool,shop_rel_pottery,shop_rel_chocolate,shop_rel_fan,amenity_rel_money_transfer,shop_rel_honey,shop_rel_radiotechnics,shop_rel_party,shop_rel_wigs,shop_rel_craft,shop_rel_collector,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Consum,has_Mercadona,has_Carrefour Express,has_Burger King,has_Dia,has_McDonald's,has_100 Montaditos,has_Telepizza,has_KFC,has_ALE-HOP,has_Lidl,has_Opticalia,has_El Corte Inglés,has_Domino's,has_ALDI,has_Pull & Bear,has_Suma,has_Foster's Hollywood,has_ILUNION Hotels,has_Vodafone,has_Vitaldent,has_Mango,has_Calzedonia,has_Zara,has_Charter,has_TEDi,has_Oro Gema Subastas,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
74,Valencia_hdbscan_5_5,74,25,-0.4015817093523154,39.48008611004504,-0.4015936,39.4802965,1.8668302842908836e-05,1339168.3331029883,0.0015076165083059,0.0028778677622424,0.0011635001109851,0.0011134067023201,Yes,0.08,0.08,0.04,,,0.04,,,,,,,0.04,0.08,,,,0.04,,0.08,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,0.04,0.04,0.08,,,,0.08,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4022121 39.4778589, -0.4033986 39.4809239, -0.403482344295504 39.48176747370099, -0.401431151480734 39.481633832763755, -0.3998005 39.4809702, -0.3987061 39.4802001, -0.401446335821261 39.47794855055926, -0.4022121 39.4778589))",609.0,44.77,21.39,15201.0,90.31,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Local
75,Valencia_hdbscan_5_5,75,12,-0.3567939833333333,39.484428425,-0.35680755,39.4844108,5.144750000023418e-07,23324748.52994874,0.0002896965001904,0.0004486117986662,0.0002788172425124,0.0001476184729016,Yes,,,0.083,,,0.083,,0.167,,,0.167,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3568304 39.484075, -0.3572404 39.4843841, -0.3571539 39.4845481, -0.3564574 39.4847082, -0.3564279 39.4845366, -0.3565328 39.4843738, -0.3568304 39.484075))",16.0,44.77,21.39,15201.0,90.31,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
76,Valencia_hdbscan_5_5,76,7,-0.3849098285714286,39.45915422857143,-0.3850158,39.4591325,6.277816379996843e-06,1115037.391393649,0.0010428076053676,0.001822608457342,0.0009703625430208,0.0006803039041783,Yes,,0.286,,,,,,,,,,,0.143,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3859764 39.4578282, -0.3860068 39.4587147, -0.3848751 39.460048, -0.3831787 39.4597244, -0.3859764 39.4578282))",143.0,44.77,21.39,15201.0,90.31,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,12.0,Local
77,Valencia_hdbscan_5_5,77,21,-0.3813661923055412,39.46004250970596,-0.3813464037144068,39.45996920000001,1.6665000365325978e-06,12601259.849770922,0.0005428744790299,0.0008343183475424,0.0004895516530463,0.0002973618466451,Yes,,0.048,,,,,,,,,,0.048,0.095,,,,,,,0.048,,,,,,,,,,,,,,,,,0.048,,,,,,0.048,,,,,,0.048,,,,,,,,,0.048,,,,0.048,,,,,,0.095,,,,,,,,,,,,,0.048,0.048,0.19,,,,,,,,,,,0.048,,,,,,,,,,,,,,,0.048,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3817703 39.4594443, -0.382066795275304 39.45976510703516, -0.381948144173238 39.45998519037323, -0.3810864 39.4606486, -0.380683003830867 39.460521404906515, -0.3807584 39.4597941, -0.3817703 39.4594443))",55.0,44.77,21.39,15201.0,90.31,1177.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,Local
78,Valencia_hdbscan_5_5,78,7,-0.3940437341868754,39.475347944154926,-0.3941163,39.47527630941621,9.84784826044315e-07,7108151.765617277,0.0004934696329237,0.0008967158073132,0.0005068192651917,0.0002159588605522,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.394901214301244 39.47508559497435, -0.3941163 39.4756656, -0.3936169 39.4756744, -0.3932287 39.4753354, -0.39380852146336 39.47518190469393, -0.394901214301244 39.47508559497435))",29.0,44.77,21.39,15201.0,90.31,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
79,Valencia_hdbscan_5_5,79,45,-0.3908004981807296,39.48056582963454,-0.3908827803164024,39.48061629120589,4.818724718684545e-06,9338570.395090854,0.0006611805605617,0.0014229842814887,0.000418417436374,0.0006356319377805,Yes,0.111,0.022,,0.022,,0.044,,0.022,,,,,0.044,,,,,,,,,,,,,,0.022,,0.022,,,,,0.067,,,0.022,,,,,,0.067,,,,,,,,,,,,,,,,,0.244,0.044,0.022,,0.022,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3906632 39.4793644, -0.390692677230836 39.47936683228115, -0.390965 39.4795569, -0.391435 39.480062, -0.391533961409083 39.48066509208195, -0.3912251 39.4818469, -0.390553536501093 39.48196721972804, -0.389934795365955 39.481042782905504, -0.389682613554764 39.479759118261974, -0.389693764725843 39.47971396840331, -0.3906632 39.4793644))",187.0,44.77,21.39,15201.0,90.31,1562.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,Primary
80,Valencia_hdbscan_5_5,80,152,-0.3945092781180621,39.4795391225658,-0.3944474999999999,39.47939255,2.5856721300008943e-05,5878548.878505621,0.0015251287539895,0.0034657758465403,0.0011775762322444,0.0011312008366762,Yes,0.079,0.013,0.013,0.007,,0.013,0.007,0.053,0.007,,0.013,0.007,0.053,0.007,,0.007,,0.026,0.02,0.072,,0.007,,,,,0.033,,,0.007,0.007,0.013,0.007,,,,,,,0.007,0.02,,0.02,0.02,0.013,,,0.007,,,0.118,,0.007,0.013,,0.007,0.013,,,0.026,0.007,0.007,,0.033,,,,,0.007,,,,,,,,,0.007,,,,0.013,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.007,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3960956 39.4770306, -0.3969246 39.4770536, -0.396825132287937 39.48019180765566, -0.3967025 39.4804704, -0.3960111 39.4810836, -0.3939203 39.4820208, -0.3927074 39.4803445, -0.3918549 39.4791634, -0.3917966 39.4790676, -0.3917431 39.4789306, -0.3940831 39.4778624, -0.3960956 39.4770306))",894.0,44.77,21.39,15201.0,90.31,2549.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,19.0,Mixed
81,Valencia_hdbscan_5_5,81,7,-0.3979899857142857,39.47720175714285,-0.39812,39.477382,9.86177500000872e-07,7098113.676284249,0.0004703623631907,0.0007329751685831,0.0003232149016568,0.0003798971058328,Yes,,,,,,0.143,,0.143,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3982469 39.4766407, -0.3983847 39.4767649, -0.3982252 39.4775091, -0.3974222 39.4776653, -0.3976817 39.4769408, -0.3982469 39.4766407))",32.0,44.77,21.39,15201.0,90.31,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Local
82,Valencia_hdbscan_5_5,82,11,-0.3749972181818181,39.48193056363636,-0.3751664,39.4818953,4.5726100200067225e-06,2405628.2849119566,0.0007516411526243,0.0017821949576597,0.0006532982025749,0.0006141414321462,Yes,,,,0.091,,,,,,,,,0.091,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,0.182,0.091,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3735818 39.4808476, -0.3743013 39.4812203, -0.3744078 39.4812774, -0.3758632 39.4821063, -0.3758365 39.4826976, -0.3747864 39.4828519, -0.3735818 39.4808476))",103.0,44.77,21.39,15201.0,90.31,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Local
83,Valencia_hdbscan_5_5,83,66,-0.3706134797149941,39.48236659779015,-0.3704351999999999,39.48239275,1.6332061400004688e-05,4041131.023422497,0.0011194890397865,0.0028469202847277,0.0007973053329808,0.0010457696704152,Yes,0.045,0.045,0.045,0.015,,0.03,,0.03,0.03,,,0.015,0.045,,,0.015,,,0.045,,,,,,,,0.076,,0.015,,0.015,,,0.015,,,,,,0.045,,,0.03,0.045,,,,0.03,,,,,,0.015,,,,,,0.061,,0.045,,0.015,,,,,,,,,,,0.015,,0.015,,0.015,,,,,0.015,,,,,,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.015,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3711519 39.4806267, -0.3731505 39.4810749, -0.3701289 39.4847036, -0.3694013 39.4845784, -0.3691445 39.4844768, -0.369182512002437 39.4835698775296, -0.3709754 39.4808684, -0.3711519 39.4806267))",405.0,44.77,21.39,15201.0,90.31,2137.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,Mixed
84,Valencia_hdbscan_5_5,84,62,-0.3300710381774911,39.46593250472212,-0.3296498,39.46602635,2.438171396999369e-05,2542889.317637912,0.0018127527958845,0.0034527550018781,0.0013028910897664,0.0014537844181268,Yes,0.258,0.081,0.048,0.016,,0.065,,,,0.016,0.016,0.016,0.113,,,,,,,,,0.016,,,,,,,0.032,,,,,,,,0.032,,,,,,,0.016,,,0.016,,0.016,,,,0.048,,,,,,,0.016,,0.016,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,0.016,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3304451 39.4632658, -0.3319217 39.4632842, -0.3333159 39.4671125, -0.3325995 39.4677952, -0.3322687 39.4680381, -0.328614 39.4682375, -0.3284118 39.4659368, -0.3284954 39.4653585, -0.3286769 39.4642148, -0.3289783 39.4639304, -0.3301108 39.463281, -0.3304451 39.4632658))",1069.0,44.77,21.39,15201.0,90.31,2652.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,Local
85,Valencia_hdbscan_5_5,85,22,-0.3726466977749194,39.48512422517303,-0.3726127999999999,39.485088700000006,6.067222230000195e-06,3626041.566636218,0.0010225173931767,0.0021940813067777,0.0010946581320998,0.0004491944319843,Yes,0.091,0.045,0.045,,,,,0.045,,,,,0.091,,,,,,,0.136,,,,,,0.045,,,,,,,,,,,,,,,0.045,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.372647 39.4844214, -0.3731814 39.4844242, -0.3733337 39.4844706, -0.3745264 39.4849778, -0.3748053 39.4855172, -0.3746979 39.485593, -0.3731976 39.4860655, -0.3711164 39.4856728, -0.371115 39.4856094, -0.3715719 39.4849196, -0.3719082 39.4844225, -0.372647 39.4844214))",232.0,44.77,21.39,15201.0,90.31,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,Mixed
86,Valencia_hdbscan_5_5,86,7,-0.3751113,39.48885274285715,-0.3751377,39.4888183,2.0568536800015186e-06,3403256.1810594285,0.0005297836578682,0.0010237341767682,0.0003928763018704,0.0004727607847441,Yes,0.143,,,,,0.143,,0.143,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.375695 39.4882571, -0.3754291 39.4898259, -0.3743839 39.4889643, -0.3751377 39.4883983, -0.375695 39.4882571))",58.0,44.77,21.39,15201.0,90.31,1246.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Local
87,Valencia_hdbscan_5_5,87,24,-0.3722782351407243,39.48881504729511,-0.37232275,39.4887762,5.5456722075477065e-06,4327698.987930768,0.0008244736903412,0.001612877288509,0.0006201488022965,0.0006469352808825,Yes,,0.042,0.083,,,0.083,0.083,,0.042,,,,0.042,,,,,,0.125,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,0.042,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,0.042,,,,,,0.042,,0.042,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3722077 39.4877868, -0.372998469914533 39.48810070804217, -0.373367 39.4890643, -0.373012239280701 39.49025122662594, -0.372603158484631 39.490279583903074, -0.3713858 39.4894517, -0.371142309684601 39.48902674062242, -0.371249042700917 39.48837556162303, -0.3722077 39.4877868))",208.0,44.77,21.39,15201.0,90.31,1570.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Local
88,Valencia_hdbscan_5_5,88,56,-0.3586501642857143,39.485311419642855,-0.35873665,39.48510335,3.251030760011471e-06,17225306.105624914,0.0007351076156955,0.0011942560195511,0.0005285048335461,0.0005643435005193,Yes,0.125,0.018,0.036,,,0.018,0.036,0.036,,,0.018,0.054,0.036,,,0.018,,,0.018,0.054,,,,0.018,,,,,0.018,,0.018,,0.036,0.018,,,,,,0.018,,0.018,,0.018,0.018,,,,,,,,0.089,,,0.018,,0.054,,,,,,,0.018,,,,,,,,,,,,0.018,,,,,,,0.018,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,0.018,,,,,,,,,,0.018,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3577208 39.4845614, -0.3592322 39.4846433, -0.359412 39.4846949, -0.3595986 39.4852976, -0.3593083 39.4859168, -0.3586807 39.4862881, -0.3584679 39.4862661, -0.3580121 39.4862025, -0.3579506 39.4860528, -0.3577158 39.4846938, -0.3577208 39.4845614))",140.0,44.77,21.39,15201.0,90.31,1422.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Local
89,Valencia_hdbscan_5_5,89,9,-0.3545683865310789,39.47520055089512,-0.3546951,39.4752631,9.939834407582664e-07,9054476.796046317,0.0004318761747749,0.0008647531603387,0.0004343329128045,0.0002017358254816,Yes,0.333,,0.111,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3541861 39.4748122, -0.355430678779711 39.475135358056065, -0.3547393 39.4754606, -0.3541758 39.4753392, -0.3538977 39.4752631, -0.3541861 39.4748122))",30.0,44.77,21.39,15201.0,90.31,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Local
90,Valencia_hdbscan_5_5,90,9,-0.3523676355156145,39.47439561068403,-0.3524718,39.47454,3.237500079999337e-06,2779922.711230279,0.000783325409128,0.0014528032405683,0.0007197507098564,0.0004532949710096,Yes,0.111,,,0.111,,0.111,,,,,,,0.222,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3535618 39.4735682, -0.3530011 39.4749946, -0.3524718 39.4748868, -0.3516991 39.4746543, -0.3512921 39.4744778, -0.352133919640531 39.47407459615623, -0.3535618 39.4735682))",83.0,44.77,21.39,15201.0,90.31,1358.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,Local
91,Valencia_hdbscan_5_5,91,8,-0.3607456125,39.4879955375,-0.36079735,39.48794735,9.253504000004916e-07,8645373.68762768,0.0004182959717256,0.000751425286748,0.0003050049894571,0.0003490815124632,Yes,,0.125,0.125,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.125,,,,,,,0.125,,,0.125,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3611404 39.4875111, -0.3609909 39.4878612, -0.3608905 39.4880335, -0.3602772 39.4885831, -0.3607042 39.4877436, -0.3611404 39.4875111))",13.0,44.77,21.39,15201.0,90.31,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Local
92,Valencia_hdbscan_5_5,92,7,-0.3780110247387472,39.45461884990228,-0.3778222154080441,39.4546781,3.4578278000095768e-06,2024392.3077894773,0.0008238617834056,0.0016434941485332,0.0008868103452718,0.0003601302411958,No,,0.286,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.379522 39.4539723, -0.378904257763186 39.45483111334501, -0.3781436 39.4551935, -0.3772745 39.4546781, -0.3766905 39.4543131, -0.379522 39.4539723))",95.0,44.77,21.39,15201.0,90.31,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Mixed
93,Valencia_hdbscan_5_5,93,8,-0.3602337,39.48601175,-0.36023485,39.48601865,2.07148959999646e-07,38619551.84333859,0.0001840379909026,0.0003097583453294,0.0001150367984603,0.0001634623504051,Yes,,,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3602496 39.4857024, -0.3603823 39.4859144, -0.3603548 39.4861862, -0.3601584 39.486269, -0.3600167 39.4860075, -0.3602496 39.4857024))",7.0,44.77,21.39,15201.0,90.31,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Local
