geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Bilbao_hdbscan_5_5
POINT (-2.9487223 43.2709297),Besia Oh,hairdresser,,,,,,,,,,,,-2.9487223,43.2709297,-328252,4816920,besia oh,53
POINT (-2.9488531 43.2709266),Iñaki Arce,yes,,,,,,,,,,,,-2.9488531,43.2709266,-328266,4816920,iñaki arce,53
POINT (-2.9489283 43.2709248),Oskarbi,yes,,,,,,,,,,,,-2.9489283,43.2709248,-328275,4816919,oskarbi,-1
POINT (-2.9479822 43.2709467),GTI Joyas,jewelry,,,,,,,,,,,,-2.9479822,43.2709467,-328169,4816922,gti joyas,52
POINT (-2.9476662 43.270954),Urdin,,pub,,,,,,,,,,,-2.9476662,43.270954,-328134,4816923,urdin,52
POINT (-2.9462228 43.2711751),Akeita Gozo,,pub,,,,,,,48014.0,,,,-2.9462228,43.2711751,-327974,4816947,akeita gozo,51
POINT (-2.9462602 43.2711757),Laura Casent,yes,,,,,,,,48014.0,,,,-2.9462602,43.2711757,-327978,4816947,laura casent,51
POINT (-2.9463013 43.2711753),Eskegi,yes,,,,,,,,48014.0,,,,-2.9463013,43.2711753,-327982,4816947,eskegi,51
POINT (-2.9466883 43.2709509),Primaprix,supermarket,,,,,,Avenida Madariaga / Madariaga etorbidea,,48014.0,Primaprix,,,-2.9466883,43.2709509,-328025,4816922,primaprix,-1
POINT (-2.9468736 43.2709482),cafetería Bertiz,,cafe,,,,,Avenida Madariaga / Madariaga etorbidea,15,48014.0,,,,-2.9468736,43.2709482,-328046,4816922,cafetería bertiz,-1
POINT (-2.9453215 43.2710022),Quap,yes,,,,,,,,,,,,-2.9453215,43.2710022,-327873,4816928,quap,50
POINT (-2.9453108 43.2700205),Julio Aristin,interior_decoration,,,,,,,,,,,,-2.9453108,43.2700205,-327872,4816819,julio aristin,48
POINT (-2.945145 43.2700281),Jul DBN congelados,yes,,,,,,,,,,,,-2.945145,43.2700281,-327854,4816820,jul dbn congelados,-1
POINT (-2.9458254 43.2701987),Niza barria,,bar,,,,,Blas de Otero,28,48014.0,,,,-2.9458254,43.2701987,-327929,4816839,niza barria,48
POINT (-2.9462157 43.2701681),Seguros Bilbao,,,,,insurance,,,,,,,,-2.9462157,43.2701681,-327973,4816835,seguros bilbao,48
POINT (-2.9464541 43.2701753),Basoa (publicidad),yes,,,,,,,,,,,,-2.9464541,43.2701753,-327999,4816836,basoa (publicidad),48
POINT (-2.9465103 43.270182),Parafarmacia,,pharmacy,,pharmacy,,,,,,,,,-2.9465103,43.270182,-328006,4816837,parafarmacia,48
POINT (-2.9465825 43.2701754),No+vello,beauty,,,,,,,,,,,,-2.9465825,43.2701754,-328014,4816836,no+vello,48
POINT (-2.9457544 43.2701933),Itxas Bide,,restaurant,,,,,,,,,,,-2.9457544,43.2701933,-327921,4816838,itxas bide,48
POINT (-2.9453655 43.2702077),Eroski,supermarket,,,,,,,,,Eroski,,,-2.9453655,43.2702077,-327878,4816840,eroski,48
POINT (-2.9454444 43.2702051),Etxezuri,seafood,,,,,,,,,,,,-2.9454444,43.2702051,-327887,4816839,etxezuri,48
POINT (-2.9455106 43.2702266),Deusto,travel_agency,,,,,,,,,,,,-2.9455106,43.2702266,-327894,4816842,deusto,48
POINT (-2.9455346 43.2703188),Lauburu,hairdresser,,,,,,,,,,,,-2.9455346,43.2703188,-327897,4816852,lauburu,48
POINT (-2.9458453 43.2700074),Koopera Store,clothes,,,,,,Calle Blas de Otero / Blas de Otero kalea,11,48014.0,,,,-2.9458453,43.2700074,-327931,4816817,koopera store,48
POINT (-2.945954 43.2699864),Pelikanos,pet,,,,,,Blas de Otero,11,48014.0,Yoigo,,,-2.945954,43.2699864,-327944,4816815,pelikanos,48
POINT (-2.9461431 43.2699934),Berezi,,bar,,,,,,,,,,,-2.9461431,43.2699934,-327965,4816816,berezi,48
POINT (-2.9471076 43.2699459),Fincas Deusto,,,,,estate_agent,,,,,,,,-2.9471076,43.2699459,-328072,4816810,fincas deusto,48
POINT (-2.9466224 43.2699703),La Tapa,,bar,,,,,,,,,,,-2.9466224,43.2699703,-328018,4816813,la tapa,48
POINT (-2.922905 43.2630695),Carrefour Express,convenience,,,,,,Calle Sendeja / Zingira kalea,6,48007.0,Carrefour Express,,,-2.922905,43.2630695,-325378,4816045,carrefour express,77
POINT (-2.9259151 43.2570982),,vacant,,,,,,,,,,,,-2.9259151,43.2570982,-325713,4815380,,81
POINT (-2.9280257 43.255786),Albergue Claret Enea Aterpea,,,hostel,,,,Calle San Francisco / San Frantzisko kalea,12c,,,,,-2.9280257,43.255786,-325948,4815234,albergue claret enea aterpea,59
POINT (-2.9310639 43.2665698),Mesón Lersundi,,restaurant,,,,,Calle Lersundi / Lersundi kalea,6,48009.0,,,regional,-2.9310639,43.2665698,-326286,4816435,mesón lersundi,108
POINT (-2.9259832 43.2547436),Hotel Bilbi,,,hotel,,,,Miribilla kalea / Calle Miribilla,8,48003.0,,,,-2.9259832,43.2547436,-325720,4815118,hotel bilbi,59
POINT (-2.9516191 43.2687214),Gabiña,,pub,,,,,,,,,,,-2.9516191,43.2687214,-328574,4816674,gabiña,-1
POINT (-2.9493601 43.2682214),Audi Selección,car,,,,,,,,,Audi,,,-2.9493601,43.2682214,-328323,4816618,audi selección,35
POINT (-2.9496219 43.2682012),Intersport,sports,,,,,,,,,Intersport,,,-2.9496219,43.2682012,-328352,4816616,intersport,35
POINT (-2.9514938 43.2693),Ruitega,furniture,,,,,,,,,,,,-2.9514938,43.2693,-328560,4816738,ruitega,46
POINT (-2.9466887 43.2701799),Ldo. Fco.J. Arilla,,pharmacy,,pharmacy,,,,,,,,,-2.9466887,43.2701799,-328025,4816836,ldo. fco.j. arilla,48
POINT (-2.9499831 43.2697937),Talleres Belgas,tyres,,,,,,,,,,,,-2.9499831,43.2697937,-328392,4816793,talleres belgas,46
POINT (-2.9504845 43.2693857),Renault Bilbao Berri,car_repair,,,,,,,,,Renault,,,-2.9504845,43.2693857,-328448,4816748,renault bilbao berri,46
POINT (-2.9498555 43.268657),Deusto Moto Center,motorcycle,,,,,,,,,,,,-2.9498555,43.268657,-328378,4816667,deusto moto center,35
POINT (-2.9502496 43.269399),Renault Bilbao Berri,car,,,,,,,,,Renault,,,-2.9502496,43.269399,-328422,4816749,renault bilbao berri,46
POINT (-2.9736471 43.2769928),Batzoki Zorrotza Bilbao,,restaurant,,,,,,,,,,,-2.9736471,43.2769928,-331026,4817595,batzoki zorrotza bilbao,0
POINT (-2.9235861 43.2575158),Baster Bilbao,,restaurant,,,,,,,,,,,-2.9235861,43.2575158,-325454,4815427,baster bilbao,81
POINT (-2.9289172 43.2660304),Dermitek,,clinic,,clinic,,,,,,,,,-2.9289172,43.2660304,-326047,4816375,dermitek,-1
POINT (-2.9301076 43.2665718),Oficina de Correos,,post_office,,,,,,,,Oficina de Correos,Correos,,-2.9301076,43.2665718,-326180,4816435,oficina de correos,-1
POINT (-2.9407652 43.2580235),BM,supermarket,,,,,,,,,BM,,,-2.9407652,43.2580235,-327366,4815483,bm,-1
POINT (-2.939842 43.2631157),Cafetería Florida Bilbao,,fast_food,,,,,Calle Rodríguez Arias / Rodriguez Arias kalea,28,48011.0,,,burger,-2.939842,43.2631157,-327263,4816050,cafetería florida bilbao,-1
POINT (-2.9425072 43.2717554),Gallastegi,,restaurant,,,,,Avenida de Ramón y Cajal / Ramón y Cajal etorbidea,4,48014.0,,,,-2.9425072,43.2717554,-327560,4817012,gallastegi,-1
POINT (-2.9482245 43.2617995),Kurrusku,bakery,,,,,,,,,,,,-2.9482245,43.2617995,-328196,4815904,kurrusku,83
POINT (-2.9481842 43.2619398),Bar Aliron,,pub,,,,,,,,,,,-2.9481842,43.2619398,-328192,4815919,bar aliron,83
POINT (-2.9387921 43.2594316),Beluga Lounge,,pub,,,,,,,,,,,-2.9387921,43.2594316,-327146,4815640,beluga lounge,-1
POINT (-2.9428088 43.2616254),1001 Baterías Pilas,electronics,,,,,,Alameda Urquijo / Urkixo zumarkalea,72,,,,,-2.9428088,43.2616254,-327593,4815884,1001 baterías pilas,160
POINT (-2.9113346 43.2492552),Vespa Café,,restaurant,,,,,,,,,,,-2.9113346,43.2492552,-324090,4814507,vespa café,20
POINT (-2.9451167 43.2709469),Deustoarrak,,cafe,,,,,,,,,,,-2.9451167,43.2709469,-327850,4816922,deustoarrak,50
POINT (-2.9461761 43.2571829),Kutxabank,,bank,,,,,,,,Kutxabank,Kutxabank,,-2.9461761,43.2571829,-327968,4815390,kutxabank,69
POINT (-2.9464844 43.2580075),Bertiz,,cafe,,,,,Calle Autonomía / Autonomia kalea,46,48012.0,,,,-2.9464844,43.2580075,-328003,4815481,bertiz,69
POINT (-2.9436491 43.2594259),Fruteria Rocio,greengrocer,,,,,,Calle Pérez Galdós / Perez Galdos kalea,16,48013.0,,,,-2.9436491,43.2594259,-327687,4815639,fruteria rocio,-1
POINT (-2.9286834 43.2607057),Viajes Azul Marino,travel_agency,,,,,,Calle Canciller Ayala / Aiala kantzilerraren kalea,2,48008.0,,,,-2.9286834,43.2607057,-326021,4815782,viajes azul marino,104
POINT (-2.9176574 43.2552047),Licenciado S. Estrada,,pharmacy,,pharmacy,,,,,,,,,-2.9176574,43.2552047,-324794,4815169,licenciado s. estrada,64
POINT (-2.9190137 43.2603284),Lda. R. Guinea,,pharmacy,,,,,,,,,,,-2.9190137,43.2603284,-324945,4815740,lda. r. guinea,-1
POINT (-2.9167776 43.2553607),Bar Cynos,,pub,,,,,,,,,,,-2.9167776,43.2553607,-324696,4815187,bar cynos,-1
POINT (-2.9291455 43.2625739),Copper Delli,,restaurant,,,,,Alameda Mazarredo / Mazarredo zumarkalea,6,48001.0,,,sandwich,-2.9291455,43.2625739,-326072,4815990,copper delli,119
POINT (-2.9256809 43.2571391),Taberna Basaras,,bar,,,,,Calle de la Pelota / Pilota kalea,,,,,,-2.9256809,43.2571391,-325687,4815385,taberna basaras,81
POINT (-2.9456259 43.2707533),Dena Ona,,restaurant,,,,,,,,,,,-2.9456259,43.2707533,-327907,4816900,dena ona,-1
POINT (-2.9248652 43.2557845),La Ribera,,restaurant,,,,,,,,,,regional;coffee_shop;vasca,-2.9248652,43.2557845,-325596,4815234,la ribera,-1
POINT (-2.9604194 43.2749545),,,pharmacy,,pharmacy,,,,,,,,,-2.9604194,43.2749545,-329554,4817368,,-1
POINT (-2.9454605 43.259636),Vka 27,,bar,,,,,Calle Pérez Galdós / Perez Galdos kalea,27,48010.0,,,,-2.9454605,43.259636,-327889,4815663,vka 27,-1
POINT (-2.9432216 43.2617106),Juguetos,toys,,,,,,Alameda Urquijo / Urkixo zumarkalea,76,48013.0,,,,-2.9432216,43.2617106,-327639,4815894,juguetos,-1
POINT (-2.9394221 43.2625816),Estoril,,cafe,,,,,Emilio Campuzano enparantza,3,48011.0,,,,-2.9394221,43.2625816,-327216,4815991,estoril,-1
POINT (-2.9412986 43.26176),Un Señor de Bilbao USB,,restaurant,,,,,,,,,,,-2.9412986,43.26176,-327425,4815899,un señor de bilbao usb,-1
POINT (-2.9411664 43.2463392),Kubi,,bar,,,,,,,,,,,-2.9411664,43.2463392,-327411,4814182,kubi,-1
POINT (-2.942281 43.2589025),Clínica Guimon,,clinic,,clinic,,,Calle Manuel Allende / Manuel Allende kalea,24,48010.0,,,,-2.942281,43.2589025,-327535,4815581,clínica guimon,-1
POINT (-2.943691 43.2592704),Txokomex,,bar,,,,,Calle Pérez Galdós / Perez Galdos kalea,15,48010.0,,,,-2.943691,43.2592704,-327692,4815622,txokomex,-1
POINT (-2.9443143 43.265203),Jaime,,bar,,,,,Gran Vía Don Diego López de Haro / On Diego Lopez Haroko kale nagusia,86,48009.0,,,breakfast,-2.9443143,43.265203,-327761,4816282,jaime,92
POINT (-2.9345649 43.2686558),Guggenheim Bilbao,,bar,,,,,Av. Abandoibarra,2,,,,,-2.9345649,43.2686558,-326676,4816667,guggenheim bilbao,-1
POINT (-2.9374126 43.271119),Kutxabank,,bank,,,,,,,,Kutxabank,,,-2.9374126,43.271119,-326993,4816941,kutxabank,13
POINT (-2.9373292 43.271119),Banco Santander,,bank,,,,,,,,Banco Santander,,,-2.9373292,43.271119,-326983,4816941,banco santander,13
POINT (-2.9433455 43.2596069),Oveja Negra,,bar,,,,,,,,,,,-2.9433455,43.2596069,-327653,4815659,oveja negra,87
POINT (-2.934685 43.2601208),"Txesmika, S.A.",computer,,,,,,Calle General Concha / Concha jeneralaren kalea,10,48008.0,,,,-2.934685,43.2601208,-326689,4815717,"txesmika, s.a.",162
POINT (-2.9302898 43.2663071),El Galeón,,pub,,,,,,,,,,,-2.9302898,43.2663071,-326200,4816405,el galeón,-1
POINT (-2.950413 43.2576311),Kutxabank,,bank,,,,,Calle Iturribarria / Iturribarria kalea,1,,Kutxabank,,,-2.950413,43.2576311,-328440,4815439,kutxabank,32
POINT (-2.9306886 43.2664898),Singular,,pub,,,,,Calle Lersundi / Lersundi kalea,2,48009.0,,,,-2.9306886,43.2664898,-326244,4816426,singular,-1
POINT (-2.9263007 43.2637247),Aurkene,,bar,,,,,Calle Uribitarte / Uribitarte kalea,1,,,,,-2.9263007,43.2637247,-325756,4816118,aurkene,91
POINT (-2.9265014 43.263582),txoko Piperrak,,restaurant,,,,,,,,,,,-2.9265014,43.263582,-325778,4816102,txoko piperrak,91
POINT (-2.9416359 43.2582752),Miguel,butcher,,,,,,,,,,,,-2.9416359,43.2582752,-327463,4815511,miguel,-1
POINT (-2.9172773 43.257103),Bar Sorgiñe,,pub,,,,,,,,,,,-2.9172773,43.257103,-324751,4815381,bar sorgiñe,-1
POINT (-2.9243329 43.2570113),Café 91,,cafe,,,,,,,,,,,-2.9243329,43.2570113,-325537,4815370,café 91,81
POINT (-2.914453 43.2556461),Talleres Lagun,car_repair,,,,,,,,,,,,-2.914453,43.2556461,-324437,4815219,talleres lagun,58
POINT (-2.913788 43.2552168),Erronda Berri,,restaurant,,,,,Zabalbide kalea,49,48006.0,,,burger;regional;sandwich,-2.913788,43.2552168,-324363,4815171,erronda berri,58
POINT (-2.9246449 43.2567139),Lda María Uriarte Alonso,,pharmacy,,pharmacy,,,,,,,,,-2.9246449,43.2567139,-325571,4815337,lda maría uriarte alonso,81
POINT (-2.9138236 43.2553178),Mia,hairdresser,,,,,,,,,,,,-2.9138236,43.2553178,-324367,4815182,mia,58
POINT (-2.9318003 43.264306),Running Bilbao,sports,,,,,,Calle Ercilla / Ercilla kalea,7,,,,,-2.9318003,43.264306,-326368,4816183,running bilbao,112
POINT (-2.9564506 43.2656836),,,post_box,,,,,,,,,,,-2.9564506,43.2656836,-329112,4816336,,-1
POINT (-2.9212735 43.2535912),Miren Itziar,,restaurant,,,,,Atxuri kalea / Calle Atxuri,17,48006.0,,,spanish,-2.9212735,43.2535912,-325196,4814990,miren itziar,-1
POINT (-2.9155773 43.2490938),Dena Bilbao,,,,,,fitness_centre,Sagarminaga kalea,6,48004.0,,,,-2.9155773,43.2490938,-324562,4814489,dena bilbao,-1
POINT (-2.9325487 43.2688611),Nerua,,restaurant,,,,,,,48001.0,,,fine_dining;local;regional;spanish,-2.9325487,43.2688611,-326451,4816690,nerua,-1
POINT (-2.9468129 43.2594256),Peluquería Bilbo,hairdresser,,,,,,,,,,,,-2.9468129,43.2594256,-328039,4815639,peluquería bilbo,68
POINT (-2.9505087 43.2579508),Arduan - Asesoramiento Estético,beauty,,,,,,,,,,,,-2.9505087,43.2579508,-328451,4815475,arduan - asesoramiento estético,32
POINT (-2.8962526 43.2596341),Burger Flower,,bar,,,,,,,,,,,-2.8962526,43.2596341,-322411,4815662,burger flower,7
POINT (-2.8961038 43.2597059),Bar Ronals,,bar,,,,,,,,,,,-2.8961038,43.2597059,-322394,4815670,bar ronals,7
POINT (-2.8962976 43.2597405),Charcutería Carnicería Arbolantxa,butcher,,,,,,,,,,,,-2.8962976,43.2597405,-322416,4815674,charcutería carnicería arbolantxa,7
POINT (-2.896197 43.2600921),Naturpan,bakery,,,,,,,,,,,,-2.896197,43.2600921,-322405,4815713,naturpan,7
POINT (-2.8962365 43.2602344),Ami manera,beauty,,,,,,,,,,,,-2.8962365,43.2602344,-322409,4815729,ami manera,7
POINT (-2.89626 43.2603324),Frutería Pino,greengrocer,,,,,,,,,,,,-2.89626,43.2603324,-322412,4815740,frutería pino,7
POINT (-2.8962907 43.2604819),Bar Scarlett,,bar,,,,,,,,,,,-2.8962907,43.2604819,-322415,4815757,bar scarlett,7
POINT (-2.8966683 43.2607215),Chuchería El Chicle,,bar,,,,,,,,,,,-2.8966683,43.2607215,-322457,4815784,chuchería el chicle,7
POINT (-2.8967677 43.2608192),Bar Salou,,bar,,,,,,,,,,,-2.8967677,43.2608192,-322468,4815794,bar salou,7
POINT (-2.8968409 43.2608932),,,bar,,,,,,,,,,,-2.8968409,43.2608932,-322476,4815803,,7
POINT (-2.9439928 43.2705375),,,bar,,,,,,,,,,,-2.9439928,43.2705375,-327725,4816876,,55
POINT (-2.8948438 43.2610147),Centro Formativo Otxarkoaga,,,,,educational_institution,,,,,,,,-2.8948438,43.2610147,-322254,4815816,centro formativo otxarkoaga,7
POINT (-2.9468443 43.2597889),Quop,bakery,,,,,,,,,,,,-2.9468443,43.2597889,-328043,4815680,quop,68
POINT (-2.9475214 43.2603371),Bazar Lees,variety_store,,,,,,,,,,,,-2.9475214,43.2603371,-328118,4815741,bazar lees,-1
POINT (-2.9246347 43.2557195),Arambeer,,bar,,,,,,,,,,,-2.9246347,43.2557195,-325570,4815227,arambeer,81
POINT (-2.9256287 43.2429187),Kebab Euskadi Bilbao,,fast_food,,,,,campa ibaizabal,8,48003.0,,,chinese;spanish;indian;moroccan;turkish;arab;burger;kebab,-2.9256287,43.2429187,-325681,4813802,kebab euskadi bilbao,1
POINT (-2.9235313 43.2414048),Baserri,,bar,,,,,,,,,,,-2.9235313,43.2414048,-325448,4813633,baserri,1
POINT (-2.9246852 43.2416448),Ama Lur,,bar,,,,,,,,,,,-2.9246852,43.2416448,-325576,4813660,ama lur,1
POINT (-2.9230549 43.2412865),Taberna Lalin,,bar,,,,,,,,,,,-2.9230549,43.2412865,-325394,4813620,taberna lalin,1
POINT (-2.9229736 43.2408867),Arnotegi,,restaurant,,,,,,,,,,,-2.9229736,43.2408867,-325385,4813576,arnotegi,1
POINT (-2.9221159 43.2411439),Los Hierros,,bar,,,,,,,,,,,-2.9221159,43.2411439,-325290,4813604,los hierros,1
POINT (-2.9218978 43.241134),Arkupe,,bar,,,,,,,,,,,-2.9218978,43.241134,-325266,4813603,arkupe,1
POINT (-2.924171 43.2416606),Bibop,,bar,,,,,,,,,,,-2.924171,43.2416606,-325519,4813662,bibop,1
POINT (-2.9247622 43.2416662),Laboral Kutxa,,bank,,,,,,,,Laboral Kutxa,,,-2.9247622,43.2416662,-325585,4813662,laboral kutxa,1
POINT (-2.9247584 43.241867),Goikogane,,bar,,,,,,,,,,,-2.9247584,43.241867,-325584,4813685,goikogane,1
POINT (-2.9251121 43.242015),La Rosa,,bar,,,,,,,,,,,-2.9251121,43.242015,-325623,4813701,la rosa,1
POINT (-2.9252787 43.2421868),BBVA,,bank,,,,,,,,BBVA,BBVA,,-2.9252787,43.2421868,-325642,4813720,bbva,1
POINT (-2.9251852 43.2422964),Siglo XXI,,bar,,,,,,,,,,,-2.9251852,43.2422964,-325632,4813732,siglo xxi,1
POINT (-2.9258113 43.242557),Caixabank,,bank,,,,,,,,Caixabank,,,-2.9258113,43.242557,-325701,4813761,caixabank,1
POINT (-2.9249171 43.2425361),Santi,,bar,,,,,,,,,,,-2.9249171,43.2425361,-325602,4813759,santi,1
POINT (-2.9249625 43.242583),Abusuko Osasun Zentroa,,clinic,,clinic,,,,,48003.0,,Osakidetza,,-2.9249625,43.242583,-325607,4813764,abusuko osasun zentroa,1
POINT (-2.9246283 43.2422708),Kafe Aner,,bar,,,,,,,,,,,-2.9246283,43.2422708,-325570,4813730,kafe aner,1
POINT (-2.9133718 43.2576519),Club Metropolitan Begoña,,,,,,fitness_centre,,,,,,,-2.9133718,43.2576519,-324317,4815442,club metropolitan begoña,-1
POINT (-2.9477201 43.2776584),Berriz Arangoiti,,,viewpoint,,,,,,,,,,-2.9477201,43.2776584,-328140,4817669,berriz arangoiti,-1
POINT (-2.917769 43.2535977),KRML Bizirik!,,community_centre,,,,,Fika kalea,44,48006.0,,,,-2.917769,43.2535977,-324806,4814990,krml bizirik!,-1
POINT (-2.9107031 43.2537901),Herriko,,bar,,,,,,,,,,,-2.9107031,43.2537901,-324019,4815012,herriko,58
POINT (-2.9250666 43.2614713),Ereaga,,bar,,,,,,,,,,,-2.9250666,43.2614713,-325618,4815867,ereaga,117
POINT (-2.9254184 43.2615349),La Camelia,,restaurant,,,,,Calle Villarías / Villarias kalea,3,,,,sushi;burger,-2.9254184,43.2615349,-325658,4815874,la camelia,117
POINT (-2.9286907 43.2485395),Mercadona,supermarket,,,,,,,,,Mercadona,Mercadona,,-2.9286907,43.2485395,-326022,4814427,mercadona,33
POINT (-2.925813 43.2582289),Fiare Banca Ética,,bank,,,,,Calle Santa María / Andra Maria kalea,9,48005.0,,,,-2.925813,43.2582289,-325702,4815506,fiare banca ética,81
POINT (-2.9195449 43.25796),"Adrián Bernabé, Julián Fermín",,pharmacy,,pharmacy,,,,,,,,,-2.9195449,43.25796,-325004,4815476,"adrián bernabé, julián fermín",72
POINT (-2.9631327 43.2814949),Cafetería Presley,,cafe,,,,,,,,,,,-2.9631327,43.2814949,-329856,4818096,cafetería presley,19
POINT (-2.9644834 43.2828875),Lagun Toki,,pub,,,,,,,,,,,-2.9644834,43.2828875,-330006,4818251,lagun toki,-1
POINT (-2.9659544 43.2836826),Café-Bar Goikar,,cafe,,,,,,,,,,,-2.9659544,43.2836826,-330170,4818340,café-bar goikar,-1
POINT (-2.9633695 43.2819577),Gran Stop Bar,,cafe,,,,,,,,,,,-2.9633695,43.2819577,-329882,4818148,gran stop bar,-1
POINT (-2.965293 43.282296),Kutxabank,,bank,,,,,,,,Kutxabank,Kutxabank,,-2.965293,43.282296,-330096,4818185,kutxabank,-1
POINT (-2.9315768 43.2669773),Poshtel Bilbao,,,hostel,,,,Calle Heros / Heros kalea,7,48009.0,,,,-2.9315768,43.2669773,-326343,4816480,poshtel bilbao,-1
POINT (-2.9349284 43.2666246),Harino Panaderia,bakery,,,,,,Calle Iparraguirre / Iparraguirre kalea,5,,,,,-2.9349284,43.2666246,-326716,4816441,harino panaderia,-1
POINT (-2.9283311 43.262026),Ledesma N°5,,restaurant,,,,,Calle Ledesma / Ledesma kalea,5,48001.0,,,spanish;pinchos,-2.9283311,43.262026,-325982,4815929,ledesma n°5,118
POINT (-2.9283857 43.262521),Pura Brasa,,restaurant,,,,,Calle Colón de Larreategui / Colon de Larreategui kalea,13,48001.0,,,spanish,-2.9283857,43.262521,-325988,4815984,pura brasa,-1
POINT (-2.9336288 43.2576772),Rimbombin,,restaurant,,,,,Hurtado de Amazaga etorbidea / Carril Taxi-Bus,48,48008.0,,,seafood,-2.9336288,43.2576772,-326572,4815445,rimbombin,-1
POINT (-2.961981 43.2765651),Gernika,,bar,,,,,,,,,,,-2.961981,43.2765651,-329728,4817547,gernika,18
POINT (-2.9621629 43.2764657),Baserri,convenience,,,,,,,,,,fruteria,,-2.9621629,43.2764657,-329748,4817536,baserri,18
POINT (-2.9658219 43.2847867),Ocio,confectionery,,,,,,,,,,,,-2.9658219,43.2847867,-330155,4818462,ocio,-1
POINT (-2.9572519 43.2747743),ARCO,hairdresser,,,,,,,,,,,,-2.9572519,43.2747743,-329201,4817348,arco,15
POINT (-2.9604758 43.2768114),Super U,supermarket,,,,,,,,,Super U,,,-2.9604758,43.2768114,-329560,4817575,super u,-1
POINT (-2.9658373 43.2827913),elorrieta,,,,,,park,,,,,,,-2.9658373,43.2827913,-330157,4818240,elorrieta,-1
POINT (-2.9623863 43.2798471),Bar Nove,,bar,,,,,,,,,,,-2.9623863,43.2798471,-329773,4817913,bar nove,-1
POINT (-2.9650573 43.2809956),,,clinic,,clinic,,,,,,,,,-2.9650573,43.2809956,-330070,4818040,,-1
