geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Cordoba_hdbscan_5_5
POINT (-4.779385 37.8856869),El Boh Bar,,bar,,,,,,,,,,,-4.779385,37.8856869,-532041,4217435,el boh bar,95
POINT (-4.7795085 37.8857235),Taberna Échate pá llá,,restaurant,,,,,,,,,,,-4.7795085,37.8857235,-532055,4217439,taberna échate pá llá,95
POINT (-4.7752885 37.8875691),Rincón de la Fuenseca,,,guest_house,,,,,,,,,,-4.7752885,37.8875691,-531585,4217644,rincón de la fuenseca,-1
POINT (-4.7736651 37.8815382),Religious wall,,,viewpoint,,,,,,,,,,-4.7736651,37.8815382,-531404,4216973,religious wall,-1
POINT (-4.7726128 37.8828707),Cafe y dulces San Pedro,bakery,,,,,,,,,,,,-4.7726128,37.8828707,-531287,4217121,cafe y dulces san pedro,68
POINT (-4.7830021 37.8778214),Cafe Bar La Plaza (only until lunch),,cafe,,,,,,,,,,,-4.7830021,37.8778214,-532444,4216559,cafe bar la plaza (only until lunch),-1
POINT (-4.8019351 37.8723309),Hospital Quirónsalud Córdoba,,hospital,,hospital,,,Avenida del Aeropuerto,,14004.0,,Quirónsalud,,-4.8019351,37.8723309,-534551,4215948,hospital quirónsalud córdoba,-1
POINT (-4.7716197 37.8867225),Joyería Platería El Realejo,jewelry,,,,,,,,,,,,-4.7716197,37.8867225,-531177,4217550,joyería platería el realejo,69
POINT (-4.6694602 37.9339257),,supermarket,,,,,,,,,,,,-4.6694602,37.9339257,-519804,4222805,,5
POINT (-4.7737147 37.887483),El Patrón,,restaurant,,,,,,,,,,pizza,-4.7737147,37.887483,-531410,4217635,el patrón,-1
POINT (-4.7715073 37.8866845),Farmacia del Realejo,,pharmacy,,pharmacy,,,,,,,,,-4.7715073,37.8866845,-531164,4217546,farmacia del realejo,69
POINT (-4.7731558 37.8833453),Rayglo,hardware,,,,,,,,,,,,-4.7731558,37.8833453,-531348,4217174,rayglo,68
POINT (-4.7712417 37.8880875),,bakery,,,,,,,,,,,,-4.7712417,37.8880875,-531135,4217702,,-1
POINT (-4.7781688 37.8787365),hygge.,,cafe,,,,,,,,,,,-4.7781688,37.8787365,-531906,4216661,hygge.,85
POINT (-4.7771113 37.874635),Hesperia Córdoba,,,hotel,,,,Calle de Fray Albino,1,14009.0,,,,-4.7771113,37.874635,-531788,4216204,hesperia córdoba,28
POINT (-4.7930744 37.8842851),Ala Delta,books,,,,,,,,,,,,-4.7930744,37.8842851,-533565,4217279,ala delta,58
POINT (-4.7909861 37.887001),Clinica MD,,clinic,,clinic,,,Avenida de América,58,14005.0,,,,-4.7909861,37.887001,-533333,4217581,clinica md,-1
POINT (-4.7744182 37.8806638),Taberna La Alquería,,restaurant,,,,,,,,,,,-4.7744182,37.8806638,-531488,4216875,taberna la alquería,82
POINT (-4.7847499 37.8867058),Caracoles Los Patos I,,restaurant,,,,,Avenida Cervantes,2,14008.0,,,,-4.7847499,37.8867058,-532638,4217548,caracoles los patos i,-1
POINT (-4.7909535 37.8839979),"Centro deportivo ""Ciudad Jardin""",,,,,,sports_centre,,,,,,,-4.7909535,37.8839979,-533329,4217247,"centro deportivo ""ciudad jardin""",65
POINT (-4.7884755 37.8768147),PuntoBike,bicycle,,,,,,,,,,,,-4.7884755,37.8768147,-533053,4216447,puntobike,64
POINT (-4.781603 37.8851273),Portumovil,,,,,telecommunication,,Calle de la Morería,8,,,,,-4.781603,37.8851273,-532288,4217372,portumovil,-1
POINT (-4.7799459 37.8850948),Manzana Rota,,,,,telecommunication,,Calle José Cruz Conde,4,,,,,-4.7799459,37.8850948,-532104,4217369,manzana rota,95
POINT (-4.7910078 37.891382),El cristalero del móvil,,,,,telecommunication,,Calle Escritor Torquemada,2,,,,,-4.7910078,37.891382,-533335,4218069,el cristalero del móvil,-1
POINT (-4.7771794 37.8823319),Plateros,,,hotel,,,,,,,,,,-4.7771794,37.8823319,-531796,4217061,plateros,-1
POINT (-4.8090559 37.8678133),El Castillo de Hidalgo,,restaurant,,,,,,,,,,,-4.8090559,37.8678133,-535344,4215445,el castillo de hidalgo,-1
POINT (-4.7970209 37.8669208),,,taxi,,,,,,,,,,,-4.7970209,37.8669208,-534004,4215346,,-1
POINT (-4.7825989 37.8863508),Delegación de Economía y Hacienda,,,,,government,,Avenida Gran Capitán,7,14001.0,,,,-4.7825989,37.8863508,-532399,4217509,delegación de economía y hacienda,-1
POINT (-4.7827918 37.887131),CajaSur,,bank,,,,,,,,CajaSur,,,-4.7827918,37.887131,-532420,4217595,cajasur,-1
POINT (-4.7947782 37.8845086),CajaSur,,bank,,,,,,,,CajaSur,,,-4.7947782,37.8845086,-533755,4217303,cajasur,-1
POINT (-4.7914101 37.8827468),Caixabank,,bank,,,,,,,,Caixabank,,,-4.7914101,37.8827468,-533380,4217107,caixabank,-1
POINT (-4.7902845 37.8850588),Caixabank,,bank,,,,,,,,Caixabank,,,-4.7902845,37.8850588,-533254,4217365,caixabank,65
POINT (-4.7864466 37.8848478),CajaSur,,bank,,,,,,,,CajaSur,,,-4.7864466,37.8848478,-532827,4217341,cajasur,-1
POINT (-4.7909309 37.8814882),Banco Santander,,bank,,,,,,,,Banco Santander,,,-4.7909309,37.8814882,-533326,4216967,banco santander,67
POINT (-4.7888471 37.8793371),Clinica Veterinaria Thor,,veterinary,,,,,,,,,,,-4.7888471,37.8793371,-533094,4216728,clinica veterinaria thor,64
POINT (-4.7872659 37.8796991),Albany,,language_school,,,,,,,,,,,-4.7872659,37.8796991,-532918,4216768,albany,64
POINT (-4.7912844 37.8790442),Albany,,language_school,,,,,,,,,,,-4.7912844,37.8790442,-533366,4216695,albany,-1
POINT (-4.7906675 37.8794411),Colegio Publico Ciudad Jardin,,school,,,,,,,,,,,-4.7906675,37.8794411,-533297,4216739,colegio publico ciudad jardin,-1
POINT (-4.7999701 37.8901397),Ciudad de la Justicia de Córdoba,,,,,government,,Calle Isla Formentera,16,14011.0,,,,-4.7999701,37.8901397,-534333,4217930,ciudad de la justicia de córdoba,-1
POINT (-4.799643 37.891975),Centro Veterinario d´Qi,,veterinary,,,,,,,,,,,-4.799643,37.891975,-534296,4218135,centro veterinario d´qi,37
POINT (-4.7946892 37.8869553),Clinica Veterinaria Alarife,,veterinary,,,,,,,,,,,-4.7946892,37.8869553,-533745,4217576,clinica veterinaria alarife,-1
POINT (-4.7821019 37.8903295),Clinica Veterinaria Gran Capitan,,veterinary,,,,,,,,,,,-4.7821019,37.8903295,-532344,4217951,clinica veterinaria gran capitan,-1
POINT (-4.7964261 37.8888706),Centro Veterinario Parque Sierra,,veterinary,,,,,,,,,,,-4.7964261,37.8888706,-533938,4217789,centro veterinario parque sierra,37
POINT (-4.7973156 37.8887615),Bankinter,,bank,,,,,Arroyo del Moro,3,14011.0,Bankinter,,,-4.7973156,37.8887615,-534037,4217777,bankinter,37
POINT (-4.7975265 37.8891853),Ibercaja,,bank,,,,,Avenida Arroyo del Moro,5,14011.0,Ibercaja,,,-4.7975265,37.8891853,-534061,4217824,ibercaja,37
POINT (-4.7979517 37.8901133),CajaSur,,bank,,,,,Avenida Arroyo del Moro,13,14011.0,CajaSur,,,-4.7979517,37.8901133,-534108,4217927,cajasur,37
POINT (-4.7825551 37.8861524),BBVA,,bank,,,,,,,,BBVA,,,-4.7825551,37.8861524,-532394,4217486,bbva,-1
POINT (-4.7865837 37.883344),Clinica Veterinaria Victoria,,veterinary,,,,,,,,,,,-4.7865837,37.883344,-532842,4217174,clinica veterinaria victoria,-1
POINT (-4.7978121 37.8898069),BBVA,,bank,,,,,Avenida Arroyo del Moro,9,14011.0,BBVA,,,-4.7978121,37.8898069,-534092,4217893,bbva,37
POINT (-4.7917234 37.8862096),Gimnasio El Euro,,,,,,fitness_centre,,,,,,,-4.7917234,37.8862096,-533415,4217493,gimnasio el euro,65
POINT (-4.7943347 37.8840778),Star Fitness,,,,,,fitness_centre,,,,,,,-4.7943347,37.8840778,-533705,4217256,star fitness,-1
POINT (-4.7938469 37.882432),Centro Médico Ciudad Jardin,,clinic,,clinic,,,Gran Vía Parque,21,14005.0,,,,-4.7938469,37.882432,-533651,4217072,centro médico ciudad jardin,57
POINT (-4.7922038 37.8814079),CajaSur,,bank,,,,,,,,CajaSur,,,-4.7922038,37.8814079,-533468,4216958,cajasur,-1
POINT (-4.7918966 37.8782249),Farmacia Paniagua 24h,,pharmacy,,pharmacy,,,Gran Vía Parque,59,14005.0,,,,-4.7918966,37.8782249,-533434,4216604,farmacia paniagua 24h,-1
POINT (-4.7901989 37.8810105),CajaSur,,bank,,,,,,,,CajaSur,,,-4.7901989,37.8810105,-533245,4216914,cajasur,67
POINT (-4.7839731 37.8858849),Bono turístico Córdoba,,,,,guide,,,,,,,,-4.7839731,37.8858849,-532552,4217457,bono turístico córdoba,-1
POINT (-4.7981264 37.8904932),Banco Santander,,bank,,,,,Avenida Arroyo del Moro,,14011.0,Banco Santander,,,-4.7981264,37.8904932,-534127,4217970,banco santander,37
POINT (-4.7983492 37.8909393),Caixabank,,bank,,,,,,,,Caixabank,,,-4.7983492,37.8909393,-534152,4218019,caixabank,37
POINT (-4.7991095 37.8926646),Caja Rural,,bank,,,,,,,,Caja Rural,,,-4.7991095,37.8926646,-534237,4218211,caja rural,37
POINT (-4.7995223 37.8906321),SuperAlcoop,supermarket,,,,,,,,,,,,-4.7995223,37.8906321,-534283,4217985,superalcoop,-1
POINT (-4.7797667 37.9051695),Mirador María José Moros Molina,,,viewpoint,,,,,,,,,,-4.7797667,37.9051695,-532084,4219603,mirador maría josé moros molina,-1
POINT (-4.9290257 37.8338929),Imprenta Ramón López Peña,copyshop,,,,,,Calle 5 de Abril,6,,,,,-4.9290257,37.8338929,-548699,4211669,imprenta ramón lópez peña,2
POINT (-4.9285509 37.8329227),Supermercados Piedra,supermarket,,,,,,Plaza de la Democracia,,,,,,-4.9285509,37.8329227,-548646,4211561,supermercados piedra,2
POINT (-4.9285027 37.8317342),Restaurante Me Quedo Contigo,,restaurant,,,,,Calle Félix Rodríguez de la Fuente,8,,,,,-4.9285027,37.8317342,-548641,4211429,restaurante me quedo contigo,2
POINT (-4.9282264 37.8317787),Restaurante La Querencia,,restaurant,,,,,Calle Félix Rodríguez de la Fuente,10,,,,,-4.9282264,37.8317787,-548610,4211434,restaurante la querencia,2
POINT (-4.9283498 37.8313635),Biblioteca Pública Municipal María Zambrano,,library,,,,,Calle Séneca,,,,,,-4.9283498,37.8313635,-548624,4211387,biblioteca pública municipal maría zambrano,2
POINT (-4.9279689 37.8302788),ScoobysFarma,pet,,,,,,Calle José Tejero ''El Guardia'',1,,,,,-4.9279689,37.8302788,-548581,4211267,scoobysfarma,2
POINT (-4.9278509 37.8322702),Talleres Sánchez de la Vega,car_repair,,,,,,Calle Osio,,,,,,-4.9278509,37.8322702,-548568,4211488,talleres sánchez de la vega,2
POINT (-4.9275988 37.8319397),,tobacco,,,,,,Calle Félix Rodríguez de la Fuente,14,,,,,-4.9275988,37.8319397,-548540,4211452,,2
POINT (-4.9265312 37.8317279),Farmacia de la Rosa Calvo Benítez,,pharmacy,,pharmacy,,,Calle Acera del Sol,1,,,,,-4.9265312,37.8317279,-548421,4211428,farmacia de la rosa calvo benítez,2
POINT (-4.9238571 37.8327129),Viveros de Olivos San Eloy,garden_centre,,,,,,,,,,,,-4.9238571,37.8327129,-548124,4211538,viveros de olivos san eloy,2
POINT (-4.775558 37.8844671),Panzamorena,,restaurant,,,,,,,,,,,-4.775558,37.8844671,-531615,4217299,panzamorena,-1
POINT (-4.7732439 37.8861427),,,post_box,,,,,,,,Correos,Correos,,-4.7732439,37.8861427,-531358,4217485,,-1
POINT (-4.7831726 37.8637626),Exe Ciudad de Córdoba,,,hotel,,,,Avenida de Cádiz,,14013.0,Exe Hotels,,,-4.7831726,37.8637626,-532463,4214994,exe ciudad de córdoba,-1
POINT (-4.789785 37.8822137),Cafeteria Don Pepe,,cafe,,,,,,,,,,,-4.789785,37.8822137,-533199,4217048,cafeteria don pepe,-1
POINT (-4.7809042 37.8879856),Churros Bar Marta,,cafe,,,,,Calle Cruz Conde,32,14001.0,,,,-4.7809042,37.8879856,-532210,4217691,churros bar marta,78
POINT (-4.7793335 37.885307),Colombia 50 Café,,cafe,,,,,,,,,,breakfast;sandwich,-4.7793335,37.885307,-532035,4217392,colombia 50 café,95
POINT (-4.7877647 37.8813267),Vaquena Burger,,restaurant,,,,,,,,,,,-4.7877647,37.8813267,-532974,4216949,vaquena burger,66
POINT (-4.7796676 37.8826385),Ginos,,restaurant,,,,,,,,Ginos,,italian,-4.7796676,37.8826385,-532073,4217095,ginos,89
POINT (-4.7750435 37.8801271),Sojo Ribera,,bar,,,,,,,,,,,-4.7750435,37.8801271,-531558,4216816,sojo ribera,83
POINT (-4.7822164 37.8831194),Frescum,supermarket,,,,,,,,,,,,-4.7822164,37.8831194,-532356,4217149,frescum,93
POINT (-4.7772389 37.8803144),Patio de la Platería,,,guest_house,,,,Calle Rey Heredia,33,,,,,-4.7772389,37.8803144,-531802,4216837,patio de la platería,-1
POINT (-4.77544 37.8821133),La Fuente,,restaurant,,,,,,12,,,,,-4.77544,37.8821133,-531602,4217037,la fuente,-1
POINT (-4.7793194 37.8886885),Santa Marta,florist,,,,,,,,,,,,-4.7793194,37.8886885,-532034,4217769,santa marta,-1
POINT (-4.7871811 37.8882826),Las Palomas,,cafe,,,,,,,,,,,-4.7871811,37.8882826,-532909,4217724,las palomas,-1
POINT (-4.7831794 37.8848074),PadThaiWok,,fast_food,,,,,,,,,,thai,-4.7831794,37.8848074,-532464,4217337,padthaiwok,81
POINT (-4.7808408 37.88326),Academia Británica,,school,,,,,Calle Rodríguez Sánchez,13,14003.0,,,,-4.7808408,37.88326,-532203,4217165,academia británica,-1
POINT (-4.7769144 37.8796844),La Tata,,bar,,,,,,,,,,,-4.7769144,37.8796844,-531766,4216766,la tata,84
POINT (-4.7746267 37.8958434),El Rincón de la Monicha,,restaurant,,,,,,,,,,,-4.7746267,37.8958434,-531511,4218565,el rincón de la monicha,39
POINT (-4.7874862 37.8584387),McDonald's,,fast_food,,,,,,,14013.0,McDonald's,,burger,-4.7874862,37.8584387,-532943,4214401,mcdonald's,13
POINT (-4.7796435 37.8776118),Biblioteca Diocesana de Córdoba,,library,,,,,Calle Amador de los Rios,1,14004.0,,,,-4.7796435,37.8776118,-532070,4216536,biblioteca diocesana de córdoba,-1
POINT (-4.7819667 37.8841772),Pizzaiolo,,restaurant,,,,,,,,,,pizza,-4.7819667,37.8841772,-532329,4217267,pizzaiolo,-1
POINT (-4.7801248 37.8890532),Supermercado MAS,supermarket,,,,,,,,,,,,-4.7801248,37.8890532,-532123,4217809,supermercado mas,73
POINT (-4.7815666 37.8896614),Kaputt - smoothie jus,,bar,,,,,,,,,,,-4.7815666,37.8896614,-532284,4217877,kaputt - smoothie jus,-1
POINT (-4.7830031 37.892236),De Tapas,,bar,,,,,,,,,,,-4.7830031,37.892236,-532444,4218164,de tapas,63
POINT (-4.7783212 37.8917549),El Roailito,,bar,,,,,Plaza del Moreno,,,,,,-4.7783212,37.8917549,-531923,4218110,el roailito,62
POINT (-4.7681528 37.8951721),Neumáticos Cano,tyres,,,,,,,,,,,,-4.7681528,37.8951721,-530791,4218491,neumáticos cano,-1
POINT (-4.7659344 37.89427),Taberna el Bocao,,cafe,,,,,Calle Escritor Cristóbal de Mesa,,14007.0,,,regional,-4.7659344,37.89427,-530544,4218390,taberna el bocao,-1
POINT (-4.7736593 37.886028),Jugo,,bar,,,,,,,,,,,-4.7736593,37.886028,-531404,4217473,jugo,-1
POINT (-4.7834747 37.8896226),TabernaLa Bodega,,bar,,,,,,,,,,,-4.7834747,37.8896226,-532496,4217873,tabernala bodega,71
POINT (-4.7864627 37.8915921),,bakery,,,,,,,,,,,,-4.7864627,37.8915921,-532829,4218092,,-1
POINT (-4.7857142 37.8949848),Golosinas y Frutos Secos Rocío,confectionery,,,,,,,,,,,,-4.7857142,37.8949848,-532746,4218470,golosinas y frutos secos rocío,38
POINT (-4.7854873 37.8949281),Frutería Charcutería Fernando,greengrocer,,,,,,,,,,,,-4.7854873,37.8949281,-532720,4218463,frutería charcutería fernando,38
POINT (-4.7851191 37.8949336),Carnicería Gonzalo Martin Ruiz,butcher,,,,,,,,,,,,-4.7851191,37.8949336,-532679,4218464,carnicería gonzalo martin ruiz,-1
POINT (-4.7866531 37.8923521),Frutería La Reina,greengrocer,,,,,,Calle Marqués de Guadalcázar,,,,,,-4.7866531,37.8923521,-532850,4218177,frutería la reina,-1
POINT (-4.7842622 37.8973642),Frutería Rojas,greengrocer,,,,,,,,,,,,-4.7842622,37.8973642,-532584,4218735,frutería rojas,38
POINT (-4.7864728 37.8947657),Frutería La Estrella,greengrocer,,,,,,Calle de Colombia,,,,,,-4.7864728,37.8947657,-532830,4218445,frutería la estrella,-1
POINT (-4.7852969 37.8953166),Chuches Jali,confectionery,,,,,,,,,,,,-4.7852969,37.8953166,-532699,4218507,chuches jali,38
POINT (-4.7642775 37.8788484),La Tahona,bakery,,,,,,,,,,,,-4.7642775,37.8788484,-530359,4216673,la tahona,-1
POINT (-4.7644195 37.8880113),Ángel Salazar,pastry,,,,,,,,,,,,-4.7644195,37.8880113,-530375,4217693,ángel salazar,51
POINT (-4.7641681 37.8895598),Hermanos Roldán,pastry,,,,,,,,,,,,-4.7641681,37.8895598,-530347,4217866,hermanos roldán,-1
POINT (-4.7597208 37.8809),Inma y Juan. Panadería confitería.,bakery,,,,,,,,,,,,-4.7597208,37.8809,-529852,4216902,inma y juan. panadería confitería.,42
POINT (-4.7598568 37.8807316),M. Bolancé.,greengrocer,,,,,,,,,,,,-4.7598568,37.8807316,-529867,4216883,m. bolancé.,42
POINT (-4.7599175 37.8806837),M. Orcera,butcher,,,,,,,,,,,,-4.7599175,37.8806837,-529874,4216878,m. orcera,42
POINT (-4.7600053 37.8805632),Tienda de alimentación,convenience,,,,,,,,,,,,-4.7600053,37.8805632,-529884,4216864,tienda de alimentación,42
POINT (-4.7617163 37.8789007),Piki Alimentación,greengrocer,,,,,,,,,,,,-4.7617163,37.8789007,-530074,4216679,piki alimentación,40
POINT (-4.7609175 37.8778579),"Joyma, panadería.",bakery,,,,,,,,,,,,-4.7609175,37.8778579,-529985,4216563,"joyma, panadería.",40
POINT (-4.7625684 37.8773411),Nelson y Carreras,clothes,,,,,,,,,,,,-4.7625684,37.8773411,-530169,4216506,nelson y carreras,40
POINT (-4.7614352 37.8774664),"Speed, asador de pollos",,fast_food,,,,,,,,,,chicken,-4.7614352,37.8774664,-530043,4216520,"speed, asador de pollos",40
POINT (-4.7616425 37.8778318),La Tostá de Casa Reyes.,bakery,,,,,,,,,,,,-4.7616425,37.8778318,-530066,4216560,la tostá de casa reyes.,40
POINT (-4.7593833 37.8786175),Dinos,kiosk,,,,,,,,,,,,-4.7593833,37.8786175,-529815,4216648,dinos,40
POINT (-4.7594155 37.8786069),EstilNova,hairdresser,,,,,,,,,,,,-4.7594155,37.8786069,-529818,4216647,estilnova,40
POINT (-4.7593108 37.8786535),Green's,,pub,,,,,,,,,,,-4.7593108,37.8786535,-529806,4216652,green's,40
POINT (-4.7616527 37.8785501),Palacios,butcher,,,,,,,,,,,,-4.7616527,37.8785501,-530067,4216640,palacios,40
POINT (-4.841989 37.8763749),Comforama,furniture,,,,,,Calle compositor Chopin,,,,,,-4.841989,37.8763749,-539010,4216398,comforama,7
POINT (-4.8346797 37.8748221),Acaiñas,wholesale,,,,,,Calle compositor Bellini,,,,,,-4.8346797,37.8748221,-538197,4216225,acaiñas,7
POINT (-4.779859 37.9089308),Farmacia Pedro Ávila Caramés,,pharmacy,,,,,Plaza Bellavista,6,,,,,-4.779859,37.9089308,-532094,4220022,farmacia pedro ávila caramés,15
POINT (-4.7786358 37.9091297),Farmacia el Naranjo,,pharmacy,,pharmacy,,,Calle Pintor Monroy,12,,,,,-4.7786358,37.9091297,-531958,4220044,farmacia el naranjo,15
POINT (-4.7783829 37.9082133),Serviloli,,fast_food,,,,,"Calle zona verde, local",11,,,,,-4.7783829,37.9082133,-531930,4219942,serviloli,15
POINT (-4.7799048 37.9088566),Ferretería el gato,hardware,,,,,,Calle Juan Latino,12,,,,,-4.7799048,37.9088566,-532099,4220014,ferretería el gato,15
POINT (-4.7765876 37.9091443),Pizzeria Trattoria Passarella,,restaurant,,,,,Calle Mirto,13,,,,pizza,-4.7765876,37.9091443,-531730,4220046,pizzeria trattoria passarella,15
POINT (-4.802026 37.884963),Cruz Roja,,,,,ngo,,Cañada Real Mestas,2,,,,,-4.802026,37.884963,-534562,4217354,cruz roja,-1
POINT (-4.7914277 37.8775966),Telepizza,,fast_food,,,,,Avenida del Aeropuerto,15,14004.0,Telepizza,,pizza,-4.7914277,37.8775966,-533382,4216534,telepizza,-1
POINT (-4.7939431 37.8826491),Encuentra,hardware,,,,,,Gran Vía Parque,21,14005.0,,,,-4.7939431,37.8826491,-533662,4217096,encuentra,57
POINT (-4.7940021 37.8828057),Fasella,kitchen,,,,,,Gran Vía Parque,19,14005.0,,,,-4.7940021,37.8828057,-533668,4217114,fasella,57
POINT (-4.7779927 37.9099783),Alimentación Manoli,supermarket,,,,,,Calle Virrey Ceballos,7,,,,,-4.7779927,37.9099783,-531886,4220139,alimentación manoli,15
POINT (-4.797498 37.8752668),Cruz Roja,,,,,association,,Urbanización Parque de las Avenidas,8,,,,,-4.797498,37.8752668,-534057,4216275,cruz roja,-1
POINT (-4.7913458 37.8830549),El Portón,,pub,,,,,Calle Alcalde Sanz Noguer,32,14005.0,,,,-4.7913458,37.8830549,-533373,4217142,el portón,-1
POINT (-4.7940173 37.8852351),Frutas y Verduras Rojas,greengrocer,,,,,,Avenida Medina Azahara,49,14005.0,,,,-4.7940173,37.8852351,-533670,4217384,frutas y verduras rojas,58
POINT (-4.7953282 37.8898859),D'Papel,stationery,,,,,,Calle Francisco Azorín Izquierdo,30,14011.0,,,,-4.7953282,37.8898859,-533816,4217902,d'papel,-1
POINT (-4.8031134 37.8852952),Arte y Papel,stationery,,,,,,Calle Isla Alegranza,4,14011.0,,,,-4.8031134,37.8852952,-534683,4217391,arte y papel,-1
POINT (-4.7978631 37.8749437),Il Piccantino,,restaurant,,,,,Avenida del Aeropuerto,46,14004.0,,,pizza,-4.7978631,37.8749437,-534098,4216239,il piccantino,-1
POINT (-4.7896277 37.8769714),Fixius Tapabocas,,pub,,,,,Calle de la Escritora Rosa Chacel,7,14004.0,,,,-4.7896277,37.8769714,-533181,4216464,fixius tapabocas,64
POINT (-4.7807167 37.8842436),Flying Tiger Copenhagen,variety_store,,,,,,Calle Sevilla,2,14003.0,Flying Tiger Copenhagen,,,-4.7807167,37.8842436,-532189,4217274,flying tiger copenhagen,94
POINT (-4.7935368 37.8818575),Proxi,supermarket,,,,,,Gran Vía Parque,23,14005.0,,,,-4.7935368,37.8818575,-533617,4217008,proxi,57
POINT (-4.7917868 37.8854143),Caja Rural,,bank,,,,,Avenida Medina Azahara,16,14005.0,Caja Rural,Caja Rural del Sur,,-4.7917868,37.8854143,-533422,4217404,caja rural,65
POINT (-4.7965831 37.8840035),Blanco y Verde,,restaurant,,,,,Avenida Escriba Lubna,3,14005.0,,,,-4.7965831,37.8840035,-533956,4217247,blanco y verde,-1
POINT (-4.7964141 37.8838426),Pinmu,paint,,,,,,,,14005.0,,,,-4.7964141,37.8838426,-533937,4217229,pinmu,-1
POINT (-4.7962464 37.8801124),Rudy Lahoz,interior_decoration,,,,,,Avenida Manolete,10,14005.0,,,,-4.7962464,37.8801124,-533918,4216814,rudy lahoz,60
POINT (-4.7963669 37.8800639),SST,hardware,,,,,,Avenida Manolete,12,14005.0,,,,-4.7963669,37.8800639,-533932,4216809,sst,60
POINT (-4.7354555 37.8988592),Merkamueble,furniture,,,,,,Calle de Islandia,,14014.0,,,,-4.7354555,37.8988592,-527151,4218901,merkamueble,8
POINT (-4.7353577 37.898921),D'seos,gift,,,,,,Calle de Islandia,,14014.0,,,,-4.7353577,37.898921,-527140,4218908,d'seos,8
POINT (-4.73525 37.8989957),Unimarket,furniture,,,,,,Calle de Islandia,,14014.0,,,,-4.73525,37.8989957,-527128,4218916,unimarket,8
POINT (-4.734519 37.8998377),Muebles1Click,furniture,,,,,,Calle de Islandia,,14014.0,,,,-4.734519,37.8998377,-527047,4219010,muebles1click,8
