geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.6991544177135225 40.349599249000896),,,,,,,park,,,,,,,-3.6991544177135225,40.349599249000896,-411790,4491717,,136
POINT (-3.628477465583728 40.46370769706571),,,,,,,park,,,,,,,-3.628477465583728,40.46370769706571,-403922,4504420,,198
POINT (-3.660075865677249 40.377765549013645),Instalación Deportiva Municipal Básica Palomeras Bajas,,,,,,sports_centre,,,,,,,-3.660075865677249,40.377765549013645,-407440,4494853,instalación deportiva municipal básica palomeras bajas,314
POINT (-3.6873655168731725 40.46293474241443),Supercor,convenience,,,,,,Calle del Doctor Fleming,56,28036.0,Supercor,,,-3.687365516873173,40.46293474241443,-410478,4504334,supercor,635
POINT (-3.6874206864183994 40.46229412708165),Carrefour Express,convenience,,,,,,,,,Carrefour Express,,,-3.6874206864184,40.46229412708165,-410484,4504263,carrefour express,635
POINT (-3.646070208680411 40.447629753255804),Telemaco Park,,,,,,park,,,,,,,-3.646070208680411,40.44762975325581,-405881,4502630,telemaco park,287
POINT (-3.619746777349554 40.37666779600246),,,,,,,park,,,,,,,-3.619746777349554,40.37666779600246,-402950,4494731,,102
POINT (-3.745630316648526 40.396829817871094),,,,,,,park,,,,,,,-3.745630316648526,40.39682981787109,-416964,4496975,,284
POINT (-3.7533506530783876 40.36187783120279),,,,,,,park,,,,,,,-3.753350653078388,40.36187783120279,-417823,4493084,,379
POINT (-3.6962127623260375 40.505452687240535),,,,,,,park,,,,,,,-3.6962127623260375,40.505452687240535,-411462,4509067,,91
POINT (-3.7543243124307986 40.36155871912527),Centro de Salud Carabanchel Alto,,clinic,,clinic,,,,,,,,,-3.754324312430799,40.36155871912527,-417931,4493049,centro de salud carabanchel alto,379
POINT (-3.7516327023324734 40.40388689032601),,,,,,,park,,,,,,,-3.751632702332474,40.40388689032601,-417632,4497761,,450
POINT (-3.7514779377233105 40.40387234188585),,,,,,,park,,,,,,,-3.7514779377233114,40.40387234188585,-417615,4497759,,450
POINT (-3.7477099500000004 40.39603375),,convenience,,,,,,,,,,,,-3.74770995,40.39603375,-417195,4496886,,284
POINT (-3.7509884530761606 40.40450482251468),,,,,,,park,,,,,,,-3.7509884530761606,40.40450482251468,-417560,4497829,,450
POINT (-3.7508278626274647 40.40392135954504),,,,,,,park,,,,,,,-3.7508278626274647,40.40392135954504,-417542,4497765,,450
POINT (-3.750933099999999 40.4040571),,,,,,,park,,,,,,,-3.750933099999999,40.4040571,-417554,4497780,,450
POINT (-3.7511294776713697 40.403984813544724),,,,,,,park,,,,,,,-3.7511294776713697,40.40398481354472,-417576,4497772,,450
POINT (-3.751344217276069 40.40390594935113),,,,,,,park,,,,,,,-3.751344217276069,40.40390594935113,-417600,4497763,,450
POINT (-3.659428303029913 40.378542349983974),Graderío Conjunto escultórico Palomeras Bajas,,theatre,,,,,,,,,,,-3.659428303029913,40.37854234998397,-407368,4494939,graderío conjunto escultórico palomeras bajas,314
POINT (-3.6723361582855936 40.4579871923441),SEPE - Dirección y Subdirección Provincial,,,,,government,,,,,,,,-3.6723361582855936,40.4579871923441,-408804,4503783,sepe - dirección y subdirección provincial,625
POINT (-3.681344366709969 40.45127586442449),Alaria Serrano,,school,,,,,Calle Serrano,212,,,Alaria,,-3.681344366709969,40.45127586442449,-409807,4503036,alaria serrano,608
POINT (-3.6128700007946675 40.42394397020321),Colegio de Educación Infantil y Primaria El Sol,,school,,,,,Avenida de Canillejas a Vicálvaro,22,28022.0,,Comunidad de Madrid,,-3.612870000794668,40.42394397020321,-402185,4499993,colegio de educación infantil y primaria el sol,239
POINT (-3.6198315999699457 40.37722153902397),,,,,,,park,,,,,,,-3.6198315999699457,40.37722153902397,-402960,4494792,,102
POINT (-3.781052047023167 40.45203336864882),Gimnasio,,,,,,sports_centre,,,,,,,-3.781052047023167,40.45203336864882,-420907,4503120,gimnasio,32
POINT (-3.655533841347335 40.45504384616123),,,,,,,park,,,,,,,-3.655533841347335,40.45504384616123,-406934,4503455,,342
POINT (-3.6545684766652 40.45398392779528),,,,,,,park,,,,,,,-3.6545684766652,40.45398392779528,-406827,4503337,,342
POINT (-3.6549789791128457 40.454434986751004),,,,,,,park,,,,,,,-3.6549789791128457,40.45443498675101,-406872,4503388,,342
POINT (-3.655203444173753 40.45468716753603),,,,,,,park,,,,,,,-3.655203444173753,40.45468716753603,-406897,4503416,,342
POINT (-3.712736149318647 40.4071751993017),Cerca de Felipe IV,,,attraction,,,,,,,,,,-3.712736149318647,40.4071751993017,-413302,4498127,cerca de felipe iv,991
POINT (-3.75085877086956 40.40350447200178),,,,,,,park,,,,,,,-3.75085877086956,40.40350447200178,-417546,4497718,,450
POINT (-3.7507833897030634 40.40338078320816),,,,,,,park,,,,,,,-3.750783389703064,40.40338078320816,-417537,4497704,,450
POINT (-3.75073025 40.403298400000004),,,,,,,park,,,,,,,-3.75073025,40.4032984,-417531,4497695,,450
POINT (-3.7227023715372294 40.40516427304721),Puente del Principado de Andorra,,,attraction,,,,,,,,,,-3.722702371537229,40.40516427304721,-414411,4497903,puente del principado de andorra,445
